id;text;polarity
1030;Vyvanse really does help me focus on school work and also at work. I'm better in tests and homework problems. I became a better listener in converstations, i do feel happier, not mood swings. I believe i have a better understanding in tasks and i dont feel as hyper as i use to.;positive
3259;The Norfloxacin treatment was given whilst I was an in-patient at hospital, and continued after returning home;negative
3990;I was sent by my general practitioner for an endoscopy 3 months (Dec '07) after giving up Fosamax, results of which showed irritation of end of esophagus tube where it joins my stomach. I was prescribed Nexium for the condition, and after taking for 3-4 months, the symptoms finally disappeared. I would NEVER take Fosamax or any alendronate based or similar drug again.;negative
266;For leg pain from knee surgery. I really like this medicine. I know certain people who couldn't take this medicine. Everyone has different side effects to medicines. I will continue to take this medicine. It also gives me a lot of energy, which is good. I have to get up at 3:30am for work.;positive
2381;after blood test was given levothyroxine 50mcg 1 tablet a day to conteract over tiredness loss of hair weight problem and loss of libido. This treatment is for life but I had so far no benefit after over 3 years. I can not stop it as I was explain that it could go worth. No other treatment are available and no cause of this problem can be explained.;negative
1960;Patient was being weened off of 3600mg/day of Neurontin on to Lyrica. As the dosage taken of Neurontin lessened and that of Lyrica increased so did the side effects. Patient was taken totally off of Lyrica and, successfully, placed back on Neurontin.;negative
1315;I have been taking meds for my acid reflux for many years, originally Omeprazole (generic for Prilosec). However, becaus Omeprazole was not on my insurance drug formulary, I was taking Prilosec OTC. At my last check-up my doctor prescribed the Prevacid and I like it. It even tastes like strawberries!;positive
1705;I simply applied a thin layer of the cream each night as presecribed and was careful to wear a good sunscreen during the day.;positive
2684;Started on Lisinopril(20mg)/HCTV(12.5mg) and after 5 days the leg and back pain, headache, jumpiness were unbearable. Doctor assumed potassium loss due to the dieuretic and took me off the HCTV and went with Lisinopril(20mg) only once per day. The side effects continue well past the time when the HCTV should be out of my system. I am going to the doctor tomorrow and want off this drug completely. Plan to use diet and exercise to lower my BP.;negative
1691;I take 10 mg of a grocery store brand loratadine nightly. I try to not take it with milk, I felt like it was not working the next day when I did take it with milk.;positive
3859;The only difficulty taking this is that one has to wait thirty minutes before eating or drinking in the morning. Therefore I take it upon first waking up - immediately. Or sometimes I take it and go back to bed if I am awake early.;positive
3187;Doctor started me on one pill for 3 days,then double for the next and 3 pills upt 150 mg. on the 7th day. I am still at 25 mg. due to side effects above.;negative
2624;I started depo-provera when I was 15 years old and continued treatment for five years and then stopped treatment at the suggestion of my doctor to take a break from it. During the first ive years on depo, I had no adverse effects I maintained a constant weight of 112-1/2 pounds throughout the entire five years. I started depo again at the age of 23 and was fine and maintained a constant weight until they switched me to the generic version at the age of 27 from that point on I struggled with constant hunger rapid weight gain and struggling to keep it under control, acne is another of the side effects I experienced after the switch to generic and depression. The depression could be the result of fluxuating weight and acne or heredity. I stopped depo treatment and switched to the copper IUD in November of 2007 and since then the constant hunger has stopped, I have already lost 10 pounds without really trying and the acne is beginning to decrease. I still am receiving treatment for depression at the moment. Hopefully, this will help you in your birth control decision.;positive
2459;1 to 2 sprays per nostril per day. I tried to limit to 1 spray per side per day & found is just as effective. This is on a regular, permanent basis to control allergies.;positive
3893;The doctor advised taking 2 tablets for the first dose to 'kick start' it into my system, which I did. After 4 days of the treatment, the swelling and the pain had almost gone. I was then able to attend a dentist who could examine and treat the tooth that caused the abscess.;positive
2775;One 300MG pill of Clindamycin, along with two Advils followed by gargling the Benzydamine, four times a day. To be taken with food.;negative
4129;I did the starter packet for the first seven days as prescriped. Now I am on the 1mg twice a day.;positive
3523;The treatment involved taking one pill in the evening right before bed. Lunesta works relatively fast, so you do not want to take it unless you are going right to bed because you become drowsy within 10 minutes.;positive
1392;I was diagnosed with Crohn's disease about eight years ago. The doctor started with a series of Remicade and a prescription of Prednisone. This combination made it possible for me to eat again - hurray! As for maintenance drugs, I have been on several, including Asacol and Pentasa. There were probably others, but those are the two that I definitely remember. It seemed as though my body would react well to a drug, but then the drug eventually lost that initial effectiveness. I have been on Mercaptopurine for 3-4 years now, and am getting ready to ask to move to a new drug. Mercaptopurine seems to be continuing to do a good job as a drug, but I'd like to find one that may be less deleterious to my liver.;positive
2899;after the shunt replacement, the patient was fine. the operation for the replacement took place at noon, and at about five o,clock in the morning the next day, he died. his skin was mottled, and he had an emesis in his mouth. about half an hour before, the nurse caring for him reported he was fine and sleeping. about four hours after the operation he was fine, watching television and joking with visitors which included his father. a code for resusitation was called, and after about 30 minutes the code team ceased operations.;negative
3328;The Doctors told me this is a very rare side effect but it ruined my life for over two years.;negative
200;Take 2 pills about an hour before I wake up in the morning. Then I take the third pill between 11 am-12 noon.;positive
2901;Just one pill and then I was unadequate on daytime, I had to stop, I didn't understand what happened and when with new doze drowsiness appeared again I understood what the problem was, and the third time I just tested to be sure, that I can't function normally with this drug, although it stopped running nose.;negative
3783;After suffering numerous bladder infections, it was determined that I needed longterm antibiotic treatment to get the problem under control. Six months of Keflex. Because this was 25 years ago I am not sure of the dosage.;negative
2272;I stopped taking the Lexapro and have been trying to manage my depression on my own with yoga, light therapy, supplements which has only been mildly effective.;negative
3085;I had severe acne on the chest and back. The drug got rid of the problem very quickly (within a month) but it came back worse a year later. It was highly effective. I should have treated my condition earlier as all of my chest and half of my back was covered with painful acne.;positive
3932;I had been taking Prevacid for years with success and no adverse drug reactions. I had to switch because my insurance would not pay for the Prevacid any more because there was a Generic form of Prevacid. I tried the generic but it was not effective so I was given the prescription for Nexium. The Nexium was effective but I was highly allergic to it.;negative
2532;I was to take the drug for 12 weeks after having liver function studies performed. I did not experience any untowards side effects having taken the medication for ther prescribed 12 weeks. I did not miss any doses during that time.;negative
3636;I started using .05 % retina-a every evening after cleansing, but making sure my face was completely dry. Only a small amount of the cream was needed. I applied it carefully, avoiding lips and inner eye area. Afterwards, I used a non-greasy, non-comedogenic moisturizer to minimize dryness, flaking and irritation.;positive
2098;I wash my face with a sulfate free cleanser and rinse. Wait 20 minutes and then apply the Renova cream to my face and around my eyes and mouth. Also slightly under my chin. I've found Renova irritates my neck skin making is red and itching.;negative
2115;Roaccutane was prescribed for late onset adult acne consisting of large cysts on the chin and jaw. Improvement was observed within 10 days. Liver function was monitored. Complete remission of all symptoms for over 3 years. A highly satisfactory outcome.;positive
1907;twice a day DOXI 100 mg...plus face creams.. I wash my face carefully everyday, I exercise (jogging) but it is the same and even worse, my face gets red and have several bumps in my whole chics...hate it! :(;negative
1197;Took for several months, told my doctor it was NOT making a difference so she doubled the dose to 40 mg. I couldn't stand the thought of putting more chemicals in my body if they weren't doing anything so I never filled the doubled prescription and focused on counseling, which made a difference.;negative
360;After a rectocele prolapse operation in June 2009, i suffered groin damage from the position I'd been laid in for surgery. The genitofemoral nerve was stitched into and i was left suffering from a combination of abdominal pain like appendicitis, and sharp pain when moving my right leg. Eleven months later, and i was still breathless with pain, and could not walk without twisting my body to guard it. i was offered gabapentin, but was swollen within 24 hours, and only managed to move my bowels three times in eight weeks - not good when the reason all this stated was a rectocele caused by megacolon. When i withdrew i became suicidal, absolutely despairing, for three weeks. Two months on, my weight gain has not come down, and the palpitations are if anything worse. Not my sort of drug.;negative
3694;I was placed on Paxil at first which did work, however I had lots of acne as a result. After being placed on Effexor, I noticed an immediate change, however because I have been on this dose for a long time, I feel that the effects are wearing off. I have not yet discussed this with my doctor.;positive
2144;Taken as directed (once a day at night) resulted in nightmarish dreams and waking hallucinations.;negative
966;Two weeks out of the month I take 20 mg, every morning. I start on a Sunday a week before my menstrual cycle. Finish up the months' treatment 14 days later. ( which ends on a Saturday );positive
3520;The only problem I have with the medication is that it is expensive--about $5.oo per pil--and that it doesn't always work. It doesn't always help with jet lag, for instance, and there are other times when I lose half the night anyway, usually in connection with PMDD. It works about 80% of the time.;positive
1097;I was supposed to start at this dose and then go up to a higher dose after a few weeks. I completely took myself off of this drug since it was not helping me and there was no way I was going to increase my dosage. My doctor never even followed up with me after prescribing this medication...tsk, tsk!!;negative
2448;The only thing this pill gave me was strong flu-like symptoms. I'll try it again and see if the results are better but so far I'm not impressed at all and $80 in the hole. Complete waste of money and suffered flu symptoms the entire next day. It's very difficult to be in the mood for sex when you feel sick with a throbbing headache.;negative
3233;WEAR THE RING 3 WEEKS IN A ROW AND REMOVE THE WEEK OF YOUR PERIOD AND INSERT A NEW RING THE FIRST SUNDAY AFTER YOUR PERIOD.;positive
3606;The cream was supposed to minimize my acne, but I think it did the opposite. Just putting the cream on was very painful & stung up front. At times, my face would peel for entire days (again primarily on the chin - or entire jawline area). As I saw it, the Retin A reacted negatively with whatever hormonal issue was causing the acne. I was forced to use injestable treatments, because Retin A did not work (antibiotics and birth control).;negative
1881;50mg Doxycycline taken one at night with food, meant to be 2 - 3 month treatment for acne. Unable to continue with treatment. By the way, the most effective treatment I have now found for treating current acne is Freederm, a nicotinamide based product which is the only topical treatment I have found that improves my acne. It does not prevent new acne outbreaks. And the best treatment I have found for acid stomach is Barley Greens, better than all over the counter acid stomach treatments and better than Zoton.;negative
1033;I take one 70mg pill a day in the morning. I don't take it with food and it does not bother my stomach at all.;positive
578;Patient received IV form in hospital and fluid came off quickly and effectively. Oral form, which she was sent home on, did not work and she ended up back in the hospital within 24 hours. One of the doctors later admitted that there was something about the oral form that caused it to be ineffective in certain situations.;negative
3130;The patient was suffering from cancer of the esophagus, which was in an advanced state at the time of diagnosis. The patient was to begin treatment for cancer the day following his death. He had received a feeding tube through his stomach and was sent home from the hospital with a perscription for Fentanyl patches for pain. He had previously been taking a much milder medication. The patient rapidly deteriorated and died within 6 days of receiving the feeding tube and within 5 days of beginning the Fentanyl patch for pain.;negative
1935;I took a dosage of 1000 mg on e day oje and took a dose of 5oomg on days 2,3,4 and 5;positive
1146;I took 2 pills at the onset of my menstrual cramps and then every 8-12 hours took 1 pill as needed for about 3-4 days until cramps were over. If cramps are bad, make sure to take every 8 hours on the dot because the medication stops working suddenly and unfortunately takes about an hour to an hour and a half to kick back in.. if cramps are only moderate, taking every 12 hours is okay.;positive
2257;I am happily married with two children, ages three and five. For years I cried everyday, freaked out at the drop of a hat, yelled all the time, had no self esteem and sometimes thought I could not go on. After two weeks of taking Lexapro I am a completely different person. I have not cried once after the first week of being treated. I love myself and my kids. All the menial tasks that I felt so difficult before, I now do with a great sense of ease. My friends and family notice a huge change in me. I couldn't be happier.;positive
2332;I took this medicine once daily. The results were not dramatic but could be visibly noticed.;positive
1283;Tried Aderol, once a day 5mg, for 3 weeeks . I had hallucinations and although awake, was very out of control.;positive
3995;There is really not much to describe. I now take the drug once a week instead of once everyday and am very happy with taking it this way. As I mentioned above, as per my doctor's instructions, I also take Caltrate Plus 3x400mg.tablets a day, as he feels this will also help to strengthen and build my bones and keep them from becoming brittle.;positive
1511;A dermatological assistant injected what she assumed to be several adult acne cysts on my face with an unknown amount of Kenalog 10. About a week after one injection site developed an indentation the size of a pencil eraser. On a subsequent follow up visit the doctor told me that this would go away in two to four weeks. In two weeks, I have seen no improvement. I feel that the docor did not adequately explain the possible physical and emotional side effects of this very potent drug. She never said that it was a steroid.;negative
3758;Take 2 pills orally daily and facial and body acne was reduced to very occasional mild acne.;positive
1925;I take a 2 month course of Zithromax, half a tablet daily, about twice a year to alleviate exacerbations of chronic Pseudomonas Auriginosa chest infection associated with Cystic Fibrosis. It works excellently in conjunction with a 2 week course of nebulised tobramycin (Tobi) to reduce symptoms and decrease sputum production. I believe one of its main actions is its anti inflammatory effect. Also I believe that it inhibits the ability of Pseudomonas to stick to the lungs. This is a great weapon in the arsenal against CF. I hope this helps your research and look forward to receiving my Skin Care DIY pack. Thank you.;positive
3127;"I took 100 mg Levoxyl, which provides a thyroid hormone called T4. It's success depends on the body's ability to convert T4 to T3; adding Cytomel proves T3 (the active hormone) directly. I now take 10 mcg Cytomel along with 100 mg Levoxyl and symptoms of low thyroid have resolved.";positive
1957;I was supposed to take it for 7 days once a night, then two pills for the next 7 nights but I never got that far.;negative
2064;Capoten was to be taken 150 mg daily - in divided doses. Propanolol was 20 mg twice a day, and the Hydrochlorothiazide was to be 12.5 mg daily. Blood pressure baseline was 180's over 110. Resultant decrease was to 150s over 105. Stopping the Capoten relieved the cough after about 3 weeks of being off the medication.;negative
848;My diagnostic of ADD was not really accurate. A did just some practical test but no brain exam. The doctor prescribe ritalin as a test, but because of the side effects I had to stop. I did psychotherapy during the treatment. The ritalin helped me but,of course, didn't stop my problems. I feel really better now, but i didn't find yet a drug to help instead of ritalin.;positive
2734;i have been take amitriptyline for the last 22 years, without too serious side effects. i never miss a dose- if by some reason i dont have it - i will never be able to fall asleep at all. I started on 10mg but now i am taking 35mg, it helps.;positive
2948;"I expressed to my doctor a desire to try this drug to quit smoking. She prescribed it to me and I began taking it shortly thereafter. Before my 2 week quit date had even arrived, I noticed a marked decrease in nicotine withdrawl episodes. I just didn't need to smoke. I found I was started to smoke only when I thought I ""should"" - after dinner, right before bed and other habitual times. Once I stopped smoking all together, it was a relief to only have to battle my habits and not the withdrawl effects of nicotine as well.";positive
2820;"300mg Wellbutrin daily. My hair started falling out after the first week. During week two, I saw my doctor and told her about this. She said it was not a known side effect. Internet research assured me the hair loss was not coincidental; others had the same reaction. I quit taking it a few days later.";negative
4021;I took a Vermox tablet orally for three weeks and another dose for three days a month later. I began taking a dosage of Celexa of 40mg which was eventually reduced to 20mg per day after about 1 years. I continued a dosage of 20mg for another 1 years, but switched to the generic form, Citalopram.;positive
429;Took Imitrex for a 3 month period and still had no noticeable results. The tablet was suppose to lessen the pressure and pain if taken at onset of migraine. I ended up trying Aleve and still take it to this day for migraines.;negative
492;3 months, 1 capsule of 10 mg. per day. After 3 mo., back in to see my Doctor for another check-up. Continuing on Meridia for another 3 months for achievement of goal. According to my Doctor, I can use it as a maintenance. I honestly have no side effects. I just wish it wasn't so expensive.;positive
1928;I was told by my doctor to take the medication once a day for about 5 days. The best results came within 2 days, and seemed to plateau after that. I requested another prescription so I ended up taking it for about 2 weeks, but I seemed to see little improvement during the 2nd prescription. It was probably because the bacteria was kept under control, but my body was taking time to heal.;positive
1857;Prescribed 875mg 2x/day for seven days but because of the horrific diarrhea, stopped at five days with doctors consent. Never again will I take Augmentin -- never.;negative
3003;"i was treated for a UTI with ciprofloxacin first; i took the medicine as prescribed exactly. within two days i started having symptoms described above. the doctor told me to switch to tequin, an analogue. the same effects occurred, only more severely this time. i had to stop the medication after a few days, or it felt like i would have to go to the emergency room. i felt like i was dying. the week that i was on these drugs was enough to cure the UTI however. i recovered from the symptoms after about 5 days after stopping the meds.";negative
1627;"Medicine was inserted vaginally once daily at bedtime for the first 2 weeks; patient abstained from sexual intercourse during that time so that male partner would not be exposed to the effects of estrogen.";positive
97;"I was diagnosed with Attention Deficit Disorder in my early 30's. I tried different treatments...ritalin (terrible side effects), adderall (didn't work well alone), Adderall with Effexor (Worked great but is hell on your sex life) and then Adderall with Wellbutrin. I took the Adderall with Welbutrin for 10 years but had to take ambien to sleep. Heart palpatations are another side effect of that combo. Menepause hit a couple of years ago and nothing seemed to work well and I developed major anxiety issues. I started on Estrogen replacement and then asked my Dr what we could try that was closer to the Effexor I tried years ago. That's when we tried Pristiq. He seemed amazed at the results. I do not need a ""drug cocktail"" anymore....I felt like Elvis for years. I love my life again!";positive
314;Had to take one when not feeling good. Or if anxiety issue to go to the doctor, take one, one hour prior apt;positive
181;I take 3 Adderall per day. 1 1/2 pill in the morning, and 1 1/2 in the the afternoon. Each pill is 15 mg. I break one in half to divide between morning and afternoon. I see my doctor once every 3 months to discuss how it's working. I started out on 5mg, 2x/day, but I developed a tolerance to it over time and went from 5 mg/2x day, to 10mg/2x day to 15mg 2x/day to 15mg 3/day.;positive
3899;Instructed to take two 250mg capsules every 8 hrs for 10 days. No discussion about possible side effects or what to do should they occur. I thought my skin had come into contact with something that I was allergic to because I didn't realize it was a drug reaction since that rash started on the 8th day antibiotics.;negative
2545;25mg once a day, then 12.5, and now 6.5 until im off. I'm hoping that I can start a natural approach to lowering my BP, because this medicine has made cmy health worse;negative
1415;"I would take 1 30mg pill in the morning at about 8am and then another 30mg pill at about 10am (sometimes trouble falling asleep if taken later). I have done that for 2 months. At the beginning I started off with only 1 pill a day. I try to ""self administer"" my breaks in taking the medicine because I've heard it was addictive and I don't want to be addicted.";positive
2856;Had to go to Drs. office for a treatment and steroid pack. Requested another named inhaler. Got Pro-Air... Currently looking online to Canada to try and find the original Albuteral inhaler. With all of the factories, truck engines and exhaust, hairsprays, how much actual damage does an inhaler do, comparitively speaking???;negative
125;I took Valtrex before a laser treatment to prevent the outbreak of cold sores or herpes virus. The first laser treatment without taking Valtrex caused a herpes/cold sores breakout on my face around the chin area. After consulting with my physician, he prescribed Valtrex to prevent the outbreaks in future laser treatments. I learned that the laser triggered the herpes outbreak, since the virus is in a dormant state until it is disturbed and activated by the laser. I was prescribed 500 mg of Valtrex to be taken 3 days before the treatment, the day of the treatment and three days after the treatment, for a total of seven days. I took the medication twice a day and started this seven day regime each and every time I had a laser treatment to prevent any outbreaks.;positive
1131;dental specialist went under gums to deep clean and I had to have special care. also, some teeth moved inward. This changed my teeth's ositions and now don't look as nice.;negative
3735;Started out on 25mg/day and slowly worked my way up to 200/mg 2x's a day. Saw a therapist once a week for about 8 weeks, then switched down to once every other week for a month. Now my family Dr. is handling my prescription. I am lucky about that because I was told that some Dr's do not feel comfortable handling bipolar drugs.;positive
82;I have a prescription for albuterol for sports related asthma. I usually get the Proair inhaler but the pharmacist insisted this was the same and gave it to me. The first day I had it, I went for a run. As usual, about 10 minutes in my chest begins to tighten and I cannot breath. I took a puff of the Ventolin HFA inhaler. No effect. I stopped running. I took another puff. No effect. Still cannot breath. I am now bent over with my hands on my knees struggling to intake air. I took several more puffs from the inhaler. No effect. I am now struggling to remain conscious, I am getting light headed and everything in my vision is pale. I begin to lay on my back, taking a few more puffs of the inhaler. No effect. My throat is now beginning to seize from the sheer force it takes to inhale tablespoon-sized breaths. I have a headache and hear a high pitched whining. I try several more puffs of my inhaler. No effect. I lay on the ground doing controlled breathing for several minutes. I tried a puff of Ventolin HFA here and there with no effect, so I gave it up. I'm laying wondering if this is my last day on Earth. About 15 minutes of pure agony later I catch my breath slightly. I now have an enormous headache and am dizzy. I get to my feet and start to walk toward my apartment (across the street). Along the way, my chest seizes up a couple more times, and a couple more times I use the inhaler. No effect. I now have to wait another month before I can afford a ProAir inhaler before I can even exercise again. I think Ventolin is for underdeveloped little kids who think they have asthma but actually don't. I have real asthma and this stuff almost killed me. The puff that comes out of it is nearly invisible, the puff from a Proair inhaler is actually noticeable and...a 'puff'--about 15x more comes from the Proair compared to the Ventolin. Even waking up in the morning, the slight tightness I have then, Ventolin does nothing for. My girlfriend doesn't understand why I wheeze before AND AFTER I use the Ventolin. Well, it's because it doesn't work for me--in fact, it almost killed me. Everything in this story is true, but I may have taken more puffs from the inhaler than I listed...any ?'s feel free to contact me: thecrookfromthebrook at yahoo.com. Thank you and take care.;negative
600;An old and STUPID psychiatrist in Asha Hospital, Hyderabad had put me on Risperidone 2 mg, Pacitane 2 mg from past 2 years as I was suffering with anxiety and social phobia. I do not have any symptoms of Schizophrenia nor Bopolar disorder and I stopped taking the med since 4 months worrying about the serious side effects..The result is..it just RUINED my life in every aspect. I can't feel ANYTHING. I feel nothing in my brain..unable to sense pleasure..lost my unique nature..lost my personality and identity..not getting any thoughts..consciousness is reduced..not able to concentrate on any particular thing..unable to form clear ideas..difficulty understand simple things..chronic sleeplessness..stiff muscles..numbness on the hands..weight gain..sensory loss..memory shot..hearing is badly damaged..dim and blurred vision...no sexual desire at all and lot more..My FUCKING psychiatrist doesn't even let me know of these siide effects and just told me to continue the medication for two years and no need to consult him..I never know why he had put me on Risperidone.This med is really FUCKING..I never suggest this med to anyone at all and I want to file the lawsuit against the company who manufactured this ROGUE drug with these many dangerous and life threattening side effects.I will report to FDA, United States to put it in block list and RUIN their business completely.They are playing with the valuable lives of the patients with their stupid formulas and creating the FUCKING drugs..Do they bring back the life to normal once the brain got permanently damaged????;negative
3105;I was to take this birthcontrol pill daily to aid in the hormonal fluctuations that possibly were contributing to my acne.;negative
3308;Well I went to see a doctor and talked about my situation, and for the first three visit, she just talked to me, then after the 3rd visit, she decided it would be a good idea to put me on Zoloft. I was hesitant at first, but after two more visits, I decided to give it a shot, and wow it did the trick for me, my depression immediately left, and I am able to function a lot better then I was prior to the meds. so I have really know complaints about zoloft.;positive
714;I can't remember ever having the initial flare ups/breakouts other people have reported. I was warned about this by my dermatologist but i can't say i remember it. I noticed no difference in the first few months and became very frustrated at this. It was only towards the end of the fourth month that it started to become noticablly clearer with only a few spots. By the end of the fifth month i was clear, and remained clear for a year. However the oilyness of my skin has returned and i would now class my skin as having mild acne, but it only affects the areas around my nose, unlike before where i had it all over my cheeks. If you notice any spots return, contact your derm to be put on a second course of accutane as i am, otherwise it can return more serverly and undo all the progress you have previously made.;positive
1744;"I statrted on 50mg, than a week later went upto 100mg. I stayed on 100mg for about a year. It wasn't until a year later that I went up to 200mg and have been on this dose for over 2 years. I experience no side effects. My mind feels quiter and I feel freeer than I ever had in my life. I am not on any other medication nor am I seeking ""talk"" therapy for my OCD. The Topamax has been able to keep it at a tolerable level. I also must note that in the way past I was on Prozax, Paxil, Celexa, Luvox, Valium, Xanax, Clozapam...all with little or no success.";positive
1573;Xanax was prescribed for me because I was a plaintiff in litigation and my accurate testimony was imperative, especially memory recall of specific dates 5 years prior to my testimony. The defense attorney was a rude and nasty old man and was deliberately trying to confuse me to the point of tears. My attorney had warned me beforehand about the defense attorney's tactics so I asked my doctor for a short term tranquilizer. During recesses in my testimony (2 days) I would take a Xanax to keep me focused. It worked like a charm and I won the case. It just seemed to keep me sharp, rather than sedated.;positive
2851;"I used an asthma inhaler frequently as a child. I think it was albuterol, although it is hard to be certain. In my forties, I had a recurrence of asthma. The pharmacist and my doctor both said NOT to use the over-the-counter inhalers. I did try one, and it was MUCH more heart-poundingly stimulating than albuterol. Dangerous for someone with heart problems, but difficulty breathing would be dangerous as well. At some point, I got a generic albuterol inhaler and found it much less effective than the Ventolin brand. My doctor said that other patients had told her the same thing. I rarely need it now, maybe only once every two years. But I try to keep one with me at all times because when I need it, I really need it. I take long walks down and up a hill and if I had an attack at the bottom of the hill I would be in trouble. It is almost magic, though--one minute it takes a great exertion to breathe and I feel like I am suffocating--then I inhale Ventolin and my bronchial tubes open right up. It is a lifesaver. As a child and teenager I did not mind the slight ""rush,"" I even liked it. Part of that rush may be caused by the deep exhalation and inhalation required to properly ingest the drug.";positive
1475;Given for depression as a sample. began with 30 mg but due to the side effects the dr. decreased it to half a capsule sprinkled on food. was still too strong. didn't feel as good as far as my moods/depression go, and still felt the jitters. Didn't feel as drowsy. I suspect that I could tolerate this medication after the side effects subsided or decreased after a few weeks, but because I work I couldn't wait...I would have been jittery and yet like a zombie for work and that was not an option;negative
226;Wellbutrin XL was used in conjunction with talk therapy to great effect. Dosage has been maintained over the years with frequency of talk therapy decreasing and alleviation of depression has been maintained.;positive
179;Chronic bronchitis-type sympptoms were treated, daily dosage varied and was confusing and difficult to administer. Not able to pinpoint if recovery came from the infection running it's course or from the drug. No side affects, but anxiety taking a steriod in such an unusual way.;negative
1846;it was one pill a day, as any birth control pill is usually taken. I took them properly and that is probably one reason why the benefits were great. However I took the other brands at the right time to and they didn't work as well.;positive
636;I stopped taking the pills today. I hope this will stop all the symptoms. I will probably never take any birth control for the rest of my life. I was on Depo for about 2 years, which was fine--no major side effects except for the decreased sex drive. I was on Ortho Tri Cyclen for about a year before Depo, but I stopped because I definitely got lighter periods but the periods were longer (5 days) than when I was not on any BC (3 days). I shouldn't have been on any BC to begin with. Afterall, I shouldn't complain--my periods are always on time like clock work. No cramps, only the occasional bloating. I started to be on BC to prevent pregnancy, but I'll just be more careful by using a condom instead.;negative
572;Treatment was 1 pill per day for approximately 3 years (25 mg) which I am told is a quite low dose for this medication. However my weight is 100 lbs on average and small build so for me it was more than enough. It helped my hypertension come back to within normal range which I was pleased with. If I needed to go back on an antihypertensive, I would try it again;positive
2834;"I took singulair for years before I realized that it was not really doing much and I strongly suspect that it contributed to my severe depression and mood swings. I have always had severe asthma and allergies and was hospitalized many times as a youngster. I did have allergy shots which I truly think helped with my allergies. When I got older, and inhaled cortisteroids were invented I started taking them, along with Singulair. I was told that it was the ""most benign medication that I was on"" so I never thought twice about popping that small pill each day. I suffered from frequent chest infections - that is a side effect of the singulair since it blocks the leuketrines that react and cause inflammation. When I was 25, I started having severe mood swings and had to start taking an anti-depressant. I continued the singulair without any thoughts. However, after my third child, we were broke and I was trying to cut some medications down to save money and I stopped the singulair for a while. I did notice that my asthma got worse so I figured oh well, have to start the Singulair again, that's when I started having the severe mood swings again. I started doing some research online and read an article written by a mother who lost her son to suicide and attributed it to the singulair. In my heart of hearts, I truly believe that more attention should be given to this drug, and it's affects on the brain. I am no longer taking it and I am having much better luck with zyrtec.";negative
123;Same as the treatment benefits. Preventative, if I could catch the coldsore before it broke thru, as well as successful in reducing the length of time and size of the coldsore itself.;positive
1360;"I lucked out finding the answer in an online newsletter that warned Crestor users of this problem which the manufacturer claimed was ""very rare"". My doctor told me to stop it immediately, gradually I got better. I still cringe when I see Crestor advertised on TV or in a magazine...";negative
2416;I was taking 50 mcg of generic Synthroid at the mornings 30-40 minutes before breakfast. The dose was increased gradually every 2 month as my thyroid was drastically decreasing its activity and symptoms reoccured. The doses of 100 mcg and later 112 mcg were taken sublingually twice a day 30-40 minutes before breakfast and lunch. Contraceptives MIN-OVRAL and supplements of Ca, Mg and iron were taken at the evening to avoid the interractions.;negative
1339;After increasing dosing frequency to twice daily, abdominal cramping and then severe diarrhea, medication had to be stopped.;negative
3846;I was perscribed 75mgs X 2 per day. I take double that amount and still have very little relief.;negative
2387;I take the medication first thing in the morning, about 30 minutes to an hour before eating breakfast.;positive
2904;Due to the above mentioned side effects, I stopped with the Tramadol after just two days and opted for pain and paracetamol.;negative
2542;The drops are administered twice a day approximately 12 hours apart. It is usually necessary to keep eyes closed for a minute or two until the burning subsides.;positive
3827;This was prescribed off-label to me. It is a potent glaucoma drug. It is essential that you not get it in your eyes or on your eyelids. It only needs to be painted on the eyelashes, away from the eyelids, to be effective. Results were seen within a month.;positive
3936;Had helicobactor pylori with terrible acid reflux was treated with antibiotics and prilosec but still had terrible heartburn had a scope done and I had errosive esophagas started taking the nexium and has worked every since. If I miss a pill however my heartburn comes right back so I will have to stay on forever or eventually have surgery called a nissen fulondopation? wrap. I had all the testing for that surgery and was told I was a candidate fot it, so either I have to take the pill nexium forever or have surgery;positive
1719;I applied nightly to dry clean skin. I did not apply any moisturizer afterwards in order to avoid diluting the product. I used a mild cleanser for dry skin and exfoliated with a microfiber cloth once a week. I did not have any peeling. Some irritation in places.;positive
1244;I suffered with mild acne and many whiteheads that were resistant to all other topical and antibiotic treatment. My dermatologist was reluctant to prescribe Accutane as I had a mild acne but eventually let me try a course at the lowest dose (0.5/mg/kg). I had 2 courses of treatment with Accutane. The first time it was highly effective (side effects were tolerable and worth it as I got great results) so I stopped after 4 months. after about a year the acne returned (much less than previously) so I took another course and after that it was definitely gone. There are side effects but if you can tolerate them, it is a very effective treatment. I had to do a pregnancy test prior to starting each course and full blood test and had to take oral contraceptives throughout the treatment as there is a risk of birth defects. I also had to see dermatologist every 2 weeks initially then monthly and have my blood tests repeated. Tretment was very expensive (including cost of drugs, blood tests, consultation fees) but worth it.;positive
